HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,Symbad_Hyades
13638,0.9915724697357838,0.5367203564028106,-0.2731344504277073,-0.6769652659388216,0.2861040271977843,0.34053264004223044,-0.18176426719906197,FALSE
13641,0.991480803405476,0.901049268214513,-0.3247219329097298,-0.49631957512461233,0.3741940967004803,0.8804963041874977,-0.49811583926266934,FALSE
13643,0.9913041805785446,0.46423923632088343,-0.26023757980720175,-0.4786564409116674,0.13960941318154543,-0.3394216036962535,-0.9379745319264522,FALSE
13650,0.9908767516703255,0.8164004232375855,-0.6263102920353993,-0.2066174117077509,0.47498680945434874,0.5138543100147851,-0.45694679906261093,FALSE
13654,0.9905895416156262,0.2923296747813446,-0.07372898929527454,-0.4080039040598878,0.19911853536910337,-1.7126625273249574,1.770514954919501,FALSE
13669,0.9893983794334679,0.5742468152728046,-0.5310718628378194,-0.0348032880000141,0.5655621787235785,1.460457276787969,0.4422717105702455,FALSE
13671,0.989228924876054,0.8688571470711721,-0.4159920942240771,-0.060896554450955424,0.5367050869899367,-0.6993973797930981,0.9883031911183897,FALSE
13674,0.9889521754937389,0.7859788583236796,1.089965567462654,2.193026420419075,-0.23070025203198213,1.067150410311787,0.9102986938972262,FALSE
13678,0.9885501272607476,0.5018820755676662,1.410403199033678,-1.4026256965206414,-0.5938301623644122,0.46719078348371246,0.3794347544754196,FALSE
13679,0.9883953009742761,0.7642097523436016,1.352863314726807,0.6345224493723375,-0.8144695527489076,-1.5726719477317401,-0.3399400532308657,FALSE
13682,0.988370670466792,0.9697071459021518,-0.08364965900335573,-0.23685883846627775,0.3327724339249179,-0.4194162206066635,-1.2824943946532574,FALSE
13687,0.9880720828680296,0.8772170426209697,0.06516038661786279,-0.1423878327515876,0.23667417628561327,0.4471921292561104,-0.05609035500940986,FALSE
13690,0.9879229036776067,0.7206062839048548,-0.42988103181539083,-0.5625563284231557,0.317308346488708,1.013820665704847,-0.1492623933569105,FALSE
13702,0.9873199563560733,0.3069612111412727,1.926278023853902,3.463300155900029,-2.6165880279043745,-1.8326544526905721,-0.355107594357203,FALSE
13706,0.9870187223322248,0.6814851672640686,-0.4894050500638782,-0.008576209926247415,0.31247581916489237,0.2672042412076884,0.8301274050865861,FALSE
13723,0.985591257311764,0.14548168363042668,-0.21460249915002805,-0.14171877463746088,0.21016431210925332,0.2938691135111578,-0.6281233346312751,FALSE
13748,0.9844953664326629,0.6646465296998311,0.4232965630795953,0.9663752739791811,-1.5864312746761382,1.5271194575466438,0.1692559702961734,FALSE
13750,0.9843264745010576,0.6797710465066704,1.6703247453854062,-1.1256356372721872,-0.6450549519968577,-0.28609185908931356,-0.06692431295679369,FALSE
13752,0.9842481861621246,0.3441246334243399,-0.3961507548079146,-0.040021941290202326,0.11682749865498611,0.27387045928355574,-1.1199850254425003,FALSE
13756,0.9839841062794312,0.9482431234444381,-0.2939678568146779,-0.021957372208781432,0.7424326787752297,-1.4526800223661247,2.1410363167200273,FALSE
13757,0.9839199460996132,0.7987410052409585,0.26357378077948745,0.37077974078359194,0.2546235634883569,0.313867767738761,-0.23160047375702755,FALSE
13759,0.9837164839379604,0.6493361078086349,-0.5241273940421626,-0.27218510689216757,0.41174973761699013,1.0004882295531123,-0.5089497972100532,FALSE
13762,0.983548717257963,0.9872417893383341,-0.3227377989681135,0.01751705652469391,0.14968868445693229,-0.4927446194412061,-0.4699475485994715,FALSE
13786,0.9818937013561803,0.388977981582023,-0.16103088272638938,0.7184223368838257,-0.14468126566806433,-0.9527136666760628,1.2244834743713569,FALSE
13787,0.9818544425777538,0.7928323061682218,-0.10150686447790201,0.19294409404871488,-0.2561055385343271,0.4138610388767725,-0.4612803822415645,FALSE
13801,0.9806685524077706,0.02529309809827163,0.7625834670959737,-0.6350822279944901,-0.8656943423813532,1.0271531018565818,0.30143025725425604,FALSE
13810,0.9802374768508111,0.4944349170723421,-0.07670519020769884,-0.5596124727209982,0.4651836825974656,0.6271800173045324,-0.6216229598628448,FALSE
13813,0.9801682322007533,0.8288102041403813,0.20305769556019182,-0.9718860826458713,-0.021106638387636552,0.4871894377113157,-0.04525639706202604,FALSE
13824,0.9796215266217735,0.3169071331543744,-0.36936494659609537,0.0278205514822451,0.2652551236007513,-0.8660528316897855,1.332823053845195,FALSE
13834,0.9787185122039872,0.18149358516010775,2.240763253600077,2.841878979499149,-0.031876270709282783,-1.6859976550214875,-0.4764479233679017,TRUE
13846,0.9778370234327595,0.40323116315547136,-0.5965482829111555,-0.12619662638972143,-0.06045721802442082,0.08721635315926637,1.1009763537711814,FALSE
13855,0.9771079645788275,0.2497591177551734,0.47091577767838527,0.3496375043771882,-0.4296623055639334,0.30053533158702517,0.03708168333809101,FALSE
13867,0.9760465397398109,0.01716420858569432,-0.39218248692468216,-0.17758028955465205,0.34036640543377106,-0.6127365448068208,1.1551461435081003,FALSE
13870,0.9758119872929064,0.32337952300075085,-0.3088488613767998,-0.09675806936814658,0.35306904868494354,0.17387718814554312,-0.8729707842421494,FALSE
13871,0.9757855022040647,0.4430041332106676,-3.160334554733752e-4,-0.274727527725849,0.26373632929898067,0.42052725695264104,-0.5111165887995299,FALSE
13878,0.9752105194688637,0.5165159357411488,-0.21559456612083616,0.1113190041252574,-0.711881901274765,-0.7060635978689661,0.8929643611814121,FALSE
13890,0.9746706695895125,0.11814277595843213,-0.4834526482390295,-0.2570643935129041,0.32904448427511734,-0.06610666258568623,-0.7776319543051717,FALSE
13892,0.9745638540384446,0.13648771895362571,-0.17095155243447066,0.24191914800278944,0.16542891631164594,-1.0927042462692802,-0.8664704094737191,FALSE
13893,0.9744369923383055,0.23331339438070584,-0.4090476254284202,-0.23899982443148318,0.318412924162723,-0.03277557220634948,1.031639022907925,FALSE
13913,0.9730596426905197,0.213690069381959,0.2100021643558487,0.3944643980236772,0.04751524961054509,-0.6594000713378935,-0.5176169635679603,FALSE
13914,0.9728574516464255,0.14963855925646316,0.23083557074281938,-0.47437446898125657,0.3145469023036705,-2.465945169897984,-1.2716604367058735,FALSE
13918,0.9724347946385574,0.6774822798545901,-0.4606351079104427,-0.3401614112874403,0.35817772042726287,-0.29942429524104885,-0.26843593077813255,FALSE
13921,0.9721918861565431,0.5924690229725095,-0.10150686447790201,-0.6820501076061846,0.777503019925206,1.260470734511945,-0.16226314289377108,FALSE
13923,0.9720121167926986,0.8462290362969719,-0.017181171959211466,0.04320888810715925,-0.15959306426726674,-0.7193960340207008,-1.3756664330007582,FALSE
13932,0.9712967068240488,0.8610467622898555,0.12071613698311758,-0.2577334516270308,-0.007575561880952838,0.6671773257597378,-0.35294080276772627,FALSE
13937,0.9710508393470564,0.9948831996769045,-0.40706349148680404,-0.24689471017817827,0.36259603112332284,0.27387045928355574,-0.7689647879472646,FALSE
13940,0.9709248945185993,0.8920692938438053,0.06416831964705468,-1.088971252618044,-0.785612461015266,2.513719732775033,1.2483181818556015,FALSE
13950,0.9704285960441925,0.7047450233517178,-0.26023757980720175,0.2835345627014702,0.7040486046032086,0.10054878931100109,1.0099711070131574,FALSE
13954,0.970237428298288,0.7392737153116882,-0.11241960115679131,-0.17650979657204932,0.1989804631598515,-2.412615425291044,-1.6118467162537253,FALSE
13966,0.9695880956047922,0.5936572030703363,-0.2642058476904342,-0.20969507903273368,-0.03035747640751217,0.7405057245942798,0.19525746936989458,FALSE
13967,0.9695367299525527,0.8047521892339237,-0.15309434695992438,0.12911594996102765,0.3839972235573634,0.4138610388767725,-0.35077401117824947,FALSE
13974,0.96870002202784,0.8248714350150994,0.18520049008564562,0.21047341663883448,-0.8870955348153937,0.8738300861116304,0.019747350622276894,FALSE
13976,0.9685086250640158,0.7941732414386796,3.356838595759216,4.113089396339881,0.6765722349620856,-0.2394283325582415,0.630782578854724,FALSE
13977,0.9684856407579636,0.7264006418657586,0.9094093787755756,1.3138840584565894,2.33343874598458,1.1338125910704617,0.44443850215972225,FALSE
13982,0.9683058922321098,0.6563444449402968,0.42528069702121146,1.5717390556410202,-0.6592763895498007,-0.5460743640481461,-0.346440427999296,FALSE
14021,0.9660174430253321,0.3078217335279203,-0.10249893144871011,-0.33480894637442676,0.04268272228672951,-1.0593731558899429,-1.2759940198848272,FALSE
14023,0.965618708033192,0.877815780296992,2.1871916371764386,9.041772899865634,-1.7747617680956953,-0.1461012794960968,0.44010491898076876,FALSE
14024,0.9655938483077883,0.07904352213496446,-0.19178495882144125,-0.293996401412698,0.5594870015164959,-0.7993906509311108,1.0034707322447274,FALSE
14036,0.9649202810286724,0.6461778080642876,-0.14218161028103507,0.787335322638876,-0.06970805604429643,-1.59933682003521,2.0760325690357244,FALSE
14037,0.9647526602146257,0.5459014592078955,-0.4209524290781177,0.062477761794008206,0.2571088632548907,0.13387987969033782,1.545168629613918,FALSE
14039,0.9644892263097069,0.6758693161239606,-0.5449608004291332,-0.14881079064720393,0.35748735938100346,-0.4260824386825309,1.5863376698139762,FALSE
14048,0.9641110375784652,0.44885369359968164,0.5115905234815183,-1.3014641096646842,-0.6199258099130166,-0.6793987255654961,-0.17743068402010845,FALSE
14054,0.9637357453282198,0.910924242777054,0.28440718716645796,2.2365151978373103,-0.9080825106216787,-0.11277018911675887,0.6047810797810028,FALSE
14062,0.96259255220547435,0.24153134760461548,-0.15805468181396498,-0.13422532375924182,0.022248035317452067,0.0738839170075305,-0.264102347599179,FALSE
14069,0.9620411164021311,0.45117399772142974,-0.4566668400272102,0.2230517091844164,-0.2954561181711113,-0.36608647599972355,0.045748849695998066,FALSE
14071,0.9619082950360546,0.9247566718228453,-0.7056756497000491,-0.010315761022976823,0.07002101971860063,1.7337722178985364,-0.1210941026937128,FALSE
14075,0.961573553519788,0.8653401738184086,0.6296464930076849,0.18585207803897183,-0.8349042397181852,0.32720020389049576,0.22992613480152282,FALSE
14089,0.9600184766314507,0.3879474414077682,-0.8068664807224778,-0.0012165706708536952,0.14292314620359042,0.16721097006967578,0.9644684836341455,FALSE
14096,0.9592133799418108,0.7750142523279278,-0.7542869312696472,-0.1761083617035733,0.2756105392946419,0.6005151450010631,1.9005224502881068,FALSE
14098,0.959150824287437,0.3783395631296913,0.34789947329817794,2.1562282241421062,-0.41309364045370844,-0.05944044450981889,-0.2836034719044699,FALSE
14104,0.9590021452088442,0.9086376576642288,-0.21857076703326053,0.2785835326569326,0.677124523799093,-1.3926840596833174,0.8799636116445515,FALSE
14111,0.9586527754216355,0.533830480836387,-0.20269769550033057,0.8235982724245431,-0.14854728752711682,0.6938421980632071,-0.45044642429418064,FALSE
14126,0.9574053506589296,0.7891422799428002,-0.2850392540774048,0.08616241903409345,0.35873000926427034,1.120480154918727,-0.2706027223676093,FALSE
14129,0.9571542945217313,0.05064889173774743,-0.05984005170396074,-0.20474404898819612,0.31247581916489237,0.12054744353860314,-0.9964779048423247,FALSE
14132,0.9569812558295587,0.29244619743243266,0.30920886143666104,1.2362733172178921,-0.45258229229974456,0.8471652138081598,0.043582058106521306,FALSE
14135,0.9568776284913854,0.9677487401729363,0.5949241490294007,-0.45791563937373975,-0.6824725207041158,-3.85918474775429,2.1562038578463647,FALSE
14140,0.9566220296717587,0.256578562042194,-0.2949599237854861,-0.28061523913016395,0.3079194362595805,1.0338193199324504,1.040306189265832,FALSE
14141,0.9565927314538895,0.2870121254220034,-0.49734158583034316,-0.14988128362980663,0.29355992649738555,0.6805097619114724,1.252651765034555,FALSE
14143,0.956378746105874,0.9552689128901417,-0.1491260790766919,-0.07641870269869488,0.4828569253817056,-1.805989580387102,-1.6075131330747718,FALSE
14152,0.9559541303266822,0.10064536096388751,0.49472538497778024,1.0526837707015255,-0.03270470396479401,-0.2727594229375788,-0.2792698887255164,FALSE
14169,0.9546481924802039,0.8265650682734051,-0.4219444960489258,-0.27245273013781823,0.44240176807090636,1.0538179741600524,-0.3421068448203424,FALSE
14172,0.9544650265235328,0.6394275565114702,-0.399126955720339,-0.35514831304387845,0.27436788941137497,-0.15276749757196417,-0.22943368216755078,FALSE
14174,0.9543284126427686,0.9895180832768465,-0.21658663309164433,0.33424916775227415,0.5010824570029531,0.6205137992286651,-0.051756771830456336,FALSE
14175,0.9542912376636196,0.5758167647402933,1.0423463528638641,2.325366115393336,0.600218303245799,1.2538045164360776,1.618839543656128,FALSE
14176,0.9541101763442229,0.7599281495818868,-0.2731344504277073,-0.19537723539042232,0.009683464275531482,-0.08610531681328948,1.7055112072351981,FALSE
14183,0.9536832058718463,0.3286606501394835,-0.4259127639321583,-0.2645578443911232,0.2930076376603781,0.42719347502850835,-0.4006102177362151,FALSE
14201,0.9523977100963003,0.22262589129513202,-0.4606351079104427,-0.05554408953794179,0.26912114545980376,0.46052456540784514,-0.49378225608371584,FALSE
14203,0.9522934784563368,0.19726317363975937,-0.5568656040788307,-0.1144212035810915,0.34354206624656414,-0.24609455063410884,2.080366152214678,FALSE
14211,0.9519349191143084,0.10081907788327521,1.449093810895195,0.05632242714404259,0.9654192967170072,1.6337789467605237,1.0944759790027514,FALSE
14214,0.9516902185649116,0.643621138906714,-0.5806752113782255,-0.3638460685275256,0.21071660094626082,-0.046108008358084186,1.6751761249825234,FALSE
14228,0.9506789090985699,0.8664040536034547,0.4322251658168684,-0.457246581259613,-0.35027078524410554,-1.0727055920416781,-0.6346237093997054,FALSE
14230,0.9506363579172797,0.06801811758866506,2.063183265825423,1.1954607722561634,0.4528952559740488,-0.8260555232345808,-0.023588481167258396,FALSE
14236,0.9502312048233598,0.4754333307613302,-0.21361043217921993,-0.587043855400193,-0.06639432302225141,-0.31275673139278354,0.8994647359498426,FALSE
14258,0.9487123860424864,0.8708331948134949,2.2744935306075535,2.8016016810287216,1.073529836561225,-0.9393812305243281,-0.1795974756095852,FALSE
14261,0.9483687258653044,0.9130916020271053,0.4342092997584846,-0.1846723055643951,-2.226534036767829,2.140411520526453,1.4411626333190333,FALSE
14266,0.9481194826334792,0.8163705456347424,-0.18285635608416806,-0.17423499898401854,0.40318926064337396,-0.16609993372369886,-0.6216229598628448,FALSE
14274,0.9478226662641024,0.7033279239063932,-0.4526985721439777,-0.42473035691305533,0.24192092023718445,0.6605111076838703,-0.49161546449423904,FALSE
14292,0.9465949334045881,0.14335653242248692,-0.6044848186776205,-0.23070350381631208,0.3197936462552417,-0.6927311617172308,0.9623016920446685,FALSE
14298,0.9461587317014011,0.6335745341145078,0.006628435340183517,-0.29132016895619117,-0.2932469628230813,0.3072015496628925,-0.1795974756095852,FALSE
14310,0.9448301846327409,0.13144879009698796,-0.656072301159643,-0.4770507014377634,0.30391534219127614,0.08055013508339784,1.716345165182582,FALSE
14318,0.9443858977883514,0.4097352327458148,-0.36242047780043846,-0.4593875672248185,-0.8644516924980863,-1.30602322469704,1.6578417922667092,FALSE
14319,0.9443577456600869,0.7335352237256243,-0.36936494659609537,-0.01807683514684658,0.2129257562942908,0.08055013508339784,1.040306189265832,FALSE
14329,0.9436049314943683,0.5073620547519877,-0.3316664017053866,0.05953390609185073,0.2276994826842414,-0.6460676351861582,0.667618035875829,FALSE
14334,0.9435536075181133,0.7769175030537994,-0.10448306539032641,-0.20447642574254543,0.5685997673271197,1.1071477187669923,-0.0755914793147005,FALSE
14343,0.9428901883414869,0.5613058769861314,-0.4983336528011514,0.15614589777174634,0.09763546156897554,0.27387045928355574,1.2114827248344961,FALSE
14352,0.9422585679418681,0.9721379497296528,-0.12035613692325631,-0.5281667413570433,0.13284387492820357,1.0604841922359196,-0.14492881017795697,FALSE
14360,0.9411880994139794,0.6728274441811686,-0.39515868783710656,-0.37441718673072744,0.35707314275324786,0.9004949584150997,0.6004474966020493,FALSE
14362,0.9411043931969204,0.9830673191239564,-0.5201591261589301,-0.26121255382048963,0.4138208207557683,1.0404855380083176,-0.5089497972100532,FALSE
14378,0.9400763299843682,0.17041321530953027,-0.10349099841951821,0.0674287918385458,0.023352612991467042,-0.3994175663790609,-0.7256289561577294,FALSE
14384,0.9398106455762275,0.8678837537404507,-0.125316471777297,-0.056614582520544535,0.05607572658416132,0.9404922668703051,-0.17743068402010845,FALSE
14390,0.9393643166085449,0.871585446458411,-0.5776990104658012,0.11948151311760313,0.34450857171132726,-0.4327486567583988,1.5256675053086268,FALSE
14391,0.9392654194947382,0.27523750441583855,-0.6005165507943881,-0.21477992070009663,0.36411482542509344,1.0938152826152576,0.8496285293918767,FALSE
14394,0.939144371594589,0.06647382491980837,-0.5221432601005462,-0.4498869420042193,0.3197936462552417,-0.43941487483426617,2.1800385653306096,FALSE
14403,0.9385922898134681,0.29953107813709257,-0.34654740626750846,-0.3635784452818749,0.3947668558790096,0.12054744353860314,-0.638957292578659,FALSE
14404,0.9385621372378953,0.48506515854644805,-0.5142067243340813,-0.31112428913434154,0.005127081370219596,0.40719482080090513,-0.24026764011493462,FALSE
14421,0.9365331002034257,0.9329437989485835,-0.39813488874953085,-0.3606345895797174,0.06836415320757817,0.0738839170075305,0.9167990686656567,FALSE
14433,0.9360091497125785,0.6084799560884603,-0.49436538491791887,-0.06236848230203416,0.27367752836511566,-0.8060568690069781,2.5678942598469496,FALSE
14436,0.9356590922716104,0.649247660619266,-0.5261115279837788,-0.5040806492484821,0.13201544167269233,1.0871490645393902,0.8496285293918767,FALSE
14437,0.9355578821406034,0.9113708418024087,-0.5638100728744875,0.05485049929296386,0.2874847492903031,0.8938287403392324,-0.46561396542051803,FALSE
14438,0.9355384819693099,0.9810089894118993,-0.6858343102838866,-0.10144147616703349,0.46863548782876246,-0.3727526940755915,-1.0224794039160459,FALSE
14439,0.9354393764755774,0.5363011688924454,0.13758127548685584,-0.34417575997220057,-0.4604524082271014,-1.7926571442353674,0.9796360247604826,FALSE
14451,0.9346565764382273,0.013009040251248936,-0.6273023590062075,-0.373079070502474,0.396561794599284,0.23387315082835047,0.9167990686656567,FALSE
14454,0.934602335142979,0.8949383499377717,-0.49039711703468636,-0.3385556718135363,0.3105428082353661,-0.2594269867858435,0.7282882003811781,FALSE
14477,0.9331374034114742,0.8937515925829372,-0.09952273053628571,0.4570882375059364,-0.3523418683828836,-0.07943909873742094,-0.4721143401889483,FALSE
14481,0.9329399842677311,0.1723289861737362,-0.5687704077285282,0.07251363350590871,-0.036846870242350255,0.10721500738686843,-0.012754523219874575,FALSE
14484,0.9323916116493288,0.23083739475080883,-0.5023019206843838,-0.45189411634659943,0.5017728180492124,1.1871423356774018,0.7022867013074573,FALSE
14493,0.9313873871005354,0.2433687253299329,-0.5003177867427676,-0.03493709962283941,-0.15696969229148117,-0.01277691797874625,0.8691296536971679,FALSE
14496,0.931004780714819,0.9236379215830539,-0.7493265964156066,-0.37294525887964874,0.4817523477076906,0.04721904470406109,1.7813489128668851,FALSE
14497,0.9308247196190765,0.44070052260669856,-0.4159920942240771,-0.15028271849828267,0.08272366296977311,-0.1994310241030368,1.9611926147934562,FALSE
14500,0.9307668108370971,0.39923093153291217,-0.05884798473315264,-0.2902496759735885,0.5333913539678916,0.8738300861116304,0.4292709610333849,FALSE
14504,0.9305985023692881,0.7635436714992663,-0.37829354933336845,-0.4496193187585686,0.22397153303444078,0.4738570015595798,-0.0539235634199331,FALSE
14514,0.9300573605343878,0.3137488334100271,-0.4467461703191289,-0.6148766729478637,0.5333913539678916,-1.46601245851786,-1.6421817985064,FALSE
14531,0.9289263367994337,0.09121584723230731,-0.38920628601225776,0.037588799948494934,0.04116392798495885,0.4338596931043757,0.9297998182025173,FALSE
14536,0.9287748445918105,0.8180697750154855,-0.18384842305497626,-0.23565453386084967,0.33663845578397045,0.4538583473319778,-0.5956214607891238,FALSE
14550,0.9278821449804578,0.3994343837808438,-0.471547844589332,-0.267635511716106,0.08810847913059623,0.7138408522908104,1.1811476425818215,FALSE
14554,0.9277518450115105,0.03830906236541741,0.12964473972039084,0.17421046685316727,-0.2856529913142283,-0.2394283325582415,-0.6822931243681942,FALSE
14556,0.927399203659435,0.8175811576470848,-0.21956283400406865,-0.19965920732083317,0.3493410990351429,-0.16609993372369886,-0.8881383253684867,FALSE
14567,0.9265766864078159,0.3590173853976964,-0.18384842305497626,-0.6730847288768868,0.35859193705501846,-0.006110699902878898,-0.5089497972100532,FALSE
14569,0.926520569693219,0.3541840429034789,-0.2642058476904342,-0.6139399915880863,0.38813938983491963,-0.43941487483426617,-0.5067830056205764,FALSE
14572,0.9263381955802732,0.0870774198404072,-0.2880154549898292,-0.16232576455256328,0.17688890967955156,0.8005016872770871,-0.5544524205890652,FALSE
14579,0.925965445565151,0.537113887114544,-0.4546827060855939,0.15293441882393824,0.5986995089440283,-0.15276749757196417,1.3219890958978113,FALSE
14586,0.9252440967685546,0.27035242150145966,-0.3078567944059917,0.20699431444537567,0.2071267235057121,-1.3926840596833174,2.0045284465829916,FALSE
14590,0.9249178571533485,0.8428449472397102,-0.2880154549898292,-0.04657871080864402,0.7032201713476974,-0.45274731098600085,0.730454991970655,FALSE
14591,0.9248926223440744,0.6497116171091295,-0.07075278838285022,-1.128311869728694,-0.035051931522075905,-0.6860649436413635,-0.428778508399413,FALSE
14600,0.9246551942541642,0.7992349341831978,0.22885143680120318,-0.5190675510049201,0.1407139908555604,-0.8793852678415208,-0.7711315795367415,FALSE
14601,0.9243953236460134,0.6663091945856662,-0.7870251413063153,0.5888926859888965,-0.810879675308359,0.9871557934013776,-0.35077401117824947,FALSE
14603,0.9242156793101257,0.7411052123659699,-0.6808739754298461,-0.729419422086355,0.45165260609078195,1.0271531018565818,0.09341826466448688,FALSE
14606,0.9237460951424805,0.5746686111453229,-0.029085975608909045,-0.6540834784356884,0.06725957553356314,0.5205205280906524,-0.48511508972580875,FALSE
14607,0.9237088159733716,0.7599649037758603,-0.18384842305497626,-0.3453800645776286,1.4173296375983926,-1.3660191873798475,0.8474617378024002,FALSE
14614,0.9232300422509038,0.4344528313036087,1.5492925749468156,0.6214089103354541,-2.285905086746135,-0.31942294946865146,0.015413767443323364,FALSE
14630,0.9218511297536582,0.7011297385581705,-0.8554777622920758,-0.18587661016982315,0.25489970790686073,0.04055282662819374,2.0218627792988055,FALSE
14631,0.9217856567802942,0.5518365738755269,-0.1352371414853782,-0.3619727058079708,0.509919078395073,-0.7327284701724355,0.6177818293178634,FALSE
14636,0.9212560800313954,0.5869353589526032,-0.511230523421657,-0.40867296217401455,0.12828749202289172,1.4737897129397037,0.5007750834861181,FALSE
14640,0.9209531789681211,0.8078947913805867,0.4163520942839384,-0.36585324286990567,0.41851527587033205,-0.4727459652136035,-0.42011134204150596,FALSE
14649,0.9201194092003927,0.17711201099078444,-0.23642797250780673,0.3887104982421876,0.24247320907419198,-1.27935835239357,1.3133219295399043,FALSE
14672,0.9188611486814323,0.24257668430599244,-0.4130158933116527,0.06649211047876842,0.30115389800623865,-0.9793785389795328,-1.130818983389884,FALSE
14675,0.9187520826271425,0.2591284968829361,-0.7493265964156066,-0.29586976413225274,0.4272138250532001,0.4538583473319778,0.5809463722967584,FALSE
14676,0.9187117194350958,0.9149580511342368,0.4967095189193964,0.6505798441113784,0.011892619623561477,-0.2260958964065062,-0.11892731110423604,FALSE
14679,0.9185676872288944,0.36000216067235796,-0.39119041995387405,-0.15068415336675867,0.19787588548583648,0.32720020389049576,-0.5869542944312167,FALSE
14682,0.9183460543375251,0.34311050221926565,-0.5340480637502438,-0.47691688981493807,-0.14302439915704176,-0.3927513483031935,1.974193364330317,FALSE
14683,0.9182186508495743,0.32413884093586337,-0.5667862737869119,-0.3366823090939815,0.2497910361645413,0.11388122546273578,-0.7711315795367415,FALSE
14689,0.9179032886666075,0.2131610461125706,-0.415000027253269,-0.030119881201127175,-0.28233925829218326,-0.5594068001998809,1.2721528893398457,FALSE
14694,0.9174633778007049,0.5087702857659924,-0.41003969239922833,-0.15001509525263199,0.28168571650172436,0.013887954324723154,-1.0268129870949994,FALSE
14702,0.9169711635728871,0.8437288026114353,0.11178753424584448,1.1648179106291605,-0.38478883755707416,-0.11277018911675887,0.2732619665910581,FALSE
14705,0.9166864540773232,0.43263124602550823,1.2377835461130646,-1.5977230425999873,-3.4751210250325304,0.4871894377113157,0.41193662831757105,FALSE
14711,0.9162995550650919,0.5453323145861178,1.1554419875359903,-1.911109863256934,-1.8705838813164963,1.867096579415887,0.812793072370772,FALSE
14715,0.9160895914496872,0.13035024280769034,0.2556372450130225,0.09579685587751793,0.29231727661411866,-0.5327419278964108,-0.7407964972840668,FALSE
